7607573,13472,2023-05-04 08:16:00,,0000-00-00,0000-00-00
7607574,91361,2023-05-04 08:18:00,,0000-00-00,0000-00-00
7607575,15167,2023-05-04 08:18:00,,0000-00-00,0000-00-00
7607576,154725,2023-05-04 08:21:00,,0000-00-00,0000-00-00
7607577,209253,2023-05-04 08:23:00,,0000-00-00,0000-00-00
7607578,17961,2023-05-04 08:27:00,,0000-00-00,0000-00-00
7607579,38271,2023-05-04 08:28:00,,0000-00-00,0000-00-00
7607580,10987,2023-05-04 08:28:00,,0000-00-00,0000-00-00
7607581,17143,2023-05-04 08:31:00,,0000-00-00,0000-00-00
7607582,19347,2023-05-04 08:31:00,,0000-00-00,0000-00-00
7607583,23814,2023-05-04 08:31:00,,0000-00-00,0000-00-00
7607584,23814,2023-05-04 08:32:00,,0000-00-00,0000-00-00
7607585,15617,2023-05-04 08:33:00,,0000-00-00,0000-00-00
7607586,16473,2023-05-04 08:34:00,,0000-00-00,0000-00-00
7607587,16156,2023-05-04 08:36:00,,0000-00-00,0000-00-00
7607588,17309,2023-05-04 08:37:00,,0000-00-00,0000-00-00
7607589,378311,2023-05-04 08:38:00,,0000-00-00,0000-00-00
7607590,13563,2023-05-04 08:38:00,,0000-00-00,0000-00-00
7607591,15347,2023-05-04 08:38:00,,0000-00-00,0000-00-00
7607592,12664,2023-05-04 08:40:00,,0000-00-00,0000-00-00
7607593,145876,2023-05-04 08:41:00,,0000-00-00,0000-00-00
7607594,11472,2023-05-04 08:41:00,,0000-00-00,0000-00-00
7607595,83576,2023-05-04 08:41:00,,0000-00-00,0000-00-00
7607596,14672,2023-05-04 08:41:00,,0000-00-00,0000-00-00
7607597,12575,2023-05-04 08:42:00,,0000-00-00,0000-00-00
7607598,16974,2023-05-04 08:42:00,,0000-00-00,0000-00-00
7607599,14252,2023-05-04 08:43:00,,0000-00-00,0000-00-00
7607600,18627,2023-05-04 08:44:00,,0000-00-00,0000-00-00
7607601,52544,2023-05-04 08:45:00,,0000-00-00,0000-00-00
7607602,5782,2023-05-04 08:46:00,,0000-00-00,0000-00-00
7607603,16241,2023-05-04 08:48:00,,0000-00-00,0000-00-00
7607604,12591,2023-05-04 08:49:00,,0000-00-00,0000-00-00
7607605,13918,2023-05-04 09:10:00,,0000-00-00,0000-00-00
7607606,186527,2023-05-04 09:32:00,,0000-00-00,0000-00-00
7607607,13821,2023-05-04 09:46:00,,0000-00-00,0000-00-00
7607608,19637,2023-05-04 14:36:00,,0000-00-00,0000-00-00
7607610,216897,2023-05-04 14:40:00,,0000-00-00,0000-00-00
7607611,216897,2023-05-04 14:40:00,,0000-00-00,0000-00-00
7607612,216897,2023-05-04 14:40:00,,0000-00-00,0000-00-00
7607613,216897,2023-05-04 14:40:00,,0000-00-00,0000-00-00
7607614,216897,2023-05-04 14:41:00,,0000-00-00,0000-00-00
7607615,216897,2023-05-04 14:42:00,,0000-00-00,0000-00-00
7607616,216897,2023-05-04 14:42:00,,0000-00-00,0000-00-00
7607625,216897,2023-05-04 14:49:00,,0000-00-00,0000-00-00
7607626,18657,2023-05-04 14:53:00,,0000-00-00,0000-00-00
7607637,173971,2023-05-04 15:21:00,,0000-00-00,0000-00-00
7607638,52543,2023-05-04 15:30:00,,0000-00-00,0000-00-00
7607639,13127,2023-05-04 15:30:00,,0000-00-00,0000-00-00
7607640,16712,2023-05-04 15:30:00,,0000-00-00,0000-00-00
7607641,16382,2023-05-04 15:30:00,,0000-00-00,0000-00-00
7607642,11625,2023-05-04 15:31:00,,0000-00-00,0000-00-00
7607643,271943,2023-05-04 15:32:00,,0000-00-00,0000-00-00
7607644,13472,2023-05-04 15:32:00,,0000-00-00,0000-00-00
7607645,19272,2023-05-04 15:32:00,,0000-00-00,0000-00-00
7607646,19837,2023-05-04 15:33:00,,0000-00-00,0000-00-00
7607647,161735,2023-05-04 15:35:00,,0000-00-00,0000-00-00
7607648,14873,2023-05-04 15:37:00,,0000-00-00,0000-00-00
7607649,16834,2023-05-04 15:39:00,,0000-00-00,0000-00-00
7607650,216897,2023-05-04 15:43:00,,0000-00-00,0000-00-00
7607651,142962,2023-05-04 15:53:00,,0000-00-00,0000-00-00
7607652,16974,2023-05-04 16:00:00,,0000-00-00,0000-00-00
7607653,17309,2023-05-04 16:00:00,,0000-00-00,0000-00-00
7607654,16156,2023-05-04 16:00:00,,0000-00-00,0000-00-00
7607655,148674,2023-05-04 16:00:00,,0000-00-00,0000-00-00
7607656,16241,2023-05-04 16:00:00,,0000-00-00,0000-00-00
7607657,83576,2023-05-04 16:00:00,,0000-00-00,0000-00-00
7607658,15351,2023-05-04 16:00:00,,0000-00-00,0000-00-00
7607659,12575,2023-05-04 16:01:00,,0000-00-00,0000-00-00
7607660,12591,2023-05-04 16:01:00,,0000-00-00,0000-00-00
7607661,11472,2023-05-04 16:01:00,,0000-00-00,0000-00-00
7607662,23814,2023-05-04 16:01:00,,0000-00-00,0000-00-00
7607663,38271,2023-05-04 16:02:00,,0000-00-00,0000-00-00
7607664,378311,2023-05-04 16:02:00,,0000-00-00,0000-00-00
7607665,15167,2023-05-04 16:02:00,,0000-00-00,0000-00-00
7607666,15617,2023-05-04 16:02:00,,0000-00-00,0000-00-00
7607667,14252,2023-05-04 16:03:00,,0000-00-00,0000-00-00
7607668,13563,2023-05-04 16:03:00,,0000-00-00,0000-00-00
7607669,13918,2023-05-04 16:03:00,,0000-00-00,0000-00-00
7607670,145876,2023-05-04 16:04:00,,0000-00-00,0000-00-00
7607671,14672,2023-05-04 16:05:00,,0000-00-00,0000-00-00
7607672,10987,2023-05-04 16:05:00,,0000-00-00,0000-00-00
7607673,17143,2023-05-04 16:05:00,,0000-00-00,0000-00-00
7607674,16473,2023-05-04 16:05:00,,0000-00-00,0000-00-00
7607675,17542,2023-05-04 16:06:00,,0000-00-00,0000-00-00
7607676,18627,2023-05-04 16:08:00,,0000-00-00,0000-00-00
7607677,91361,2023-05-04 16:09:00,,0000-00-00,0000-00-00
7607678,19347,2023-05-04 16:09:00,,0000-00-00,0000-00-00
7607679,12664,2023-05-04 16:42:00,,0000-00-00,0000-00-00
7607680,5782,2023-05-04 16:42:00,,0000-00-00,0000-00-00
7607681,186527,2023-05-04 17:25:00,,0000-00-00,0000-00-00
7607682,13821,2023-05-04 17:30:00,,0000-00-00,0000-00-00
